code,name,date,title,sentiment_score
121800,비덴트,2026-01-09,"메리츠증권의 버킷스튜디오 인수 참여, 주목 끄는 이유 - 시사위크",0.0
121800,비덴트,2025-07-14,[집중분석] ‘비트맥스’ 김병진과 ‘초록뱀’ 원영식 간 상관관계 - 더퍼블릭,0.0
121800,비덴트,2026-03-12,"대호에이엘, 최대주주 지분 팔고 남은 지분은 담보로 묶여 [넘버스] - 블로터",0.0
122350,삼기,2025-12-18,삼기 투자분석 2025. 12. 18 - 주달,0.0
122350,삼기,2026-04-01,"삼기 최대주주 김치환, 삼기 주식등의 수 44만2600주 감소…총 지분율 31.18% - 디지털투데이",-0.9129
122350,삼기,2025-10-16,"삼기에너지솔루션즈, 400억 풋옵션 '폭탄'…유동성 비상 - ibtomato.com",-0.9909
122350,삼기,2025-12-26,"[공시분석] ‘날벼락’ 삼기에너지솔루션즈, ‘블루오벌SK’와의 650억원 계약 해지 By 알파경제 alphabiz - Investing.com 한국어",-0.9912
122350,삼기,2025-07-30,삼기에너지솔루션즈 주가 불기둥 내뿜었다... 'LG엔솔 6조 빅딜' 핵심 수혜주로 급부상 - 핀포인트뉴스,0.9935
122350,삼기,2025-09-03,삼기에너지솔루션즈 300억 CB 발행…실적 회복 속 빚 구조 개선한다 - numbers.co.kr,0.9932
122350,삼기,2025-07-30,"[특징주] 삼기에너지솔루션즈, “LG엔솔 6조 빅딜”에 핵심 공급사 수혜 기대감 - 와이드경제",0.992
122350,삼기,2026-01-03,삼기 투자분석 2026. 01. 03 - 주달,0.0
122350,삼기,2026-04-21,"삼기에너지솔루션즈, 전기차 수요 회복세 맞춰 배터리 부품 생산 경쟁력 강화 - 핀포인트뉴스",0.9882
122350,삼기,2026-01-11,삼기 투자분석 2026. 01. 11 - 주달,0.0
122350,삼기,2026-03-13,삼기 투자분석 2026. 03. 13 - 주달,0.0
122350,삼기,2026-03-29,삼기 투자분석 2026. 03. 29 - 주달,0.0
122350,삼기,2026-01-29,삼기에너지솔루션즈 투자분석 2026. 01. 29 - 주달,0.0
122350,삼기,2026-04-25,삼기 투자분석 2026. 04. 25 - 주달,0.0
122350,삼기,2026-03-13,삼기에너지솔루션즈 투자분석 2026. 03. 13 - 주달,0.0
122350,삼기,2026-06-14,삼기에너지솔루션즈 투자분석 2026. 06. 14 - 주달,0.0
122350,삼기,2025-12-04,삼기에너지솔루션즈 투자분석 2025. 12. 04 - 주달,0.0
122350,삼기,2026-05-13,삼기에너지솔루션즈 투자분석 2026. 05. 13 - 주달,0.0
122350,삼기,2026-05-30,삼기에너지솔루션즈 투자분석 2026. 05. 30 - 주달,0.0
122350,삼기,2026-05-04,삼기에너지솔루션즈 투자분석 2026. 05. 04 - 주달,0.0
122870,와이지엔터테인먼트,2026-04-13,"한화증권 ""와이지엔터, 1분기 실적 기대치 밑돌 것…목표가↓"" - 연합뉴스",-0.9927
122870,와이지엔터테인먼트,2026-02-27,'블랙핑크만 기다렸는데'…'YG엔터' 개미들 한숨 쉰 까닭 [종목+] - 한국경제,-0.9929
122870,와이지엔터테인먼트,2025-11-10,"증권가 목표주가 줄줄이 하향…와이지엔터, 6%대↓ - 마켓인",-0.9936
122870,와이지엔터테인먼트,2025-10-20,"와이지엔터 목표가 28%↑…블랙핑크 투어로 흑자 전환 전망 [오늘, 이 종목] - v.daum.net",0.9937
122870,와이지엔터테인먼트,2026-05-11,"YG엔터, 1분기 영업익 104%↑에도...목표가 '유지 또는 하향' 이유는? [주가동향] - 조세일보",-0.9409
122870,와이지엔터테인먼트,2026-01-14,"와이지엔터테인먼트, '투어 매출'은 확인…남은 건 '분기 이익' 체력 - 프라임경제",0.0
122870,와이지엔터테인먼트,2025-11-10,"와이지엔터테인먼트, 실적 부진에 목표주가 하락, ""블랙핑크 효과 역부족"" - 뉴스웨이",-0.9937
122870,와이지엔터테인먼트,2026-06-15,"[코스닥 현미경 분석] 와이지엔터, 6년 만의 신인 보이그룹 데뷔로 주가 재도약? - 데일리인베스트",0.9914
122870,와이지엔터테인먼트,2025-11-10,“이 불장에 이런 폭락이 나온다고?”...주가도 실적도 우울한 엔터주 - 매일경제,-0.9931
122870,와이지엔터테인먼트,2026-05-08,"와이지엔터테인먼트, 2026년 1분기 영업이익 194억1800만원…전년 동기 대비 103.9% 증가 - 디지털투데이",0.9933
122870,와이지엔터테인먼트,2025-11-10,"""삼전 대신 왜 이걸 샀나""…한 달 만에 주가 30% 빠졌다 '눈물' - 한국경제",-0.9923
122870,와이지엔터테인먼트,2026-05-11,"NH투자 ""YG엔터 1분기 실적 컨센서스 부합…하반기 모멘텀 주목"" - 연합뉴스",0.9896
122870,와이지엔터테인먼트,2026-04-13,"와이지엔터, 블핑 공연 공백에 목표가 하향…반전은 하반기[애널리스트의 시각] - v.daum.net",-0.9919
122870,와이지엔터테인먼트,2025-11-10,실적 선방에도 엔터주 급락... AI열풍에 밀린 탓? - 조세일보,-0.993
122870,와이지엔터테인먼트,2026-03-04,"[종목 포커스] 와이지엔터, 블랙핑크 신보 발매에 빅뱅 컴백으로 실적 모멘텀? - 데일리인베스트",0.991
122870,와이지엔터테인먼트,2025-11-10,"""와이지엔터, 3분기 실적 아쉬워…빅뱅 컴백 가능성은 긍정적""-IBK - 한국경제",0.0
122870,와이지엔터테인먼트,2025-07-22,"[급등주 핵심체크] 와이지엔터, 베이비몬스터 메가 IP 성장 등으로 주가 상향각? - 데일리인베스트",0.9935
122870,와이지엔터테인먼트,2026-04-20,"[오늘 이 종목] ""삼성SDI 어닝 기대와 와이지엔터테인먼트 모멘텀 주목… 에이피알· 삼성전기 등 핵심주 담아라"" - v.daum.net",0.5849
122870,와이지엔터테인먼트,2025-08-11,"와이지엔터, 목표가 줄상향에 8% 급등…52주 신고가 - 한국경제",0.9938
122870,와이지엔터테인먼트,2026-05-08,올해 주가 27% 밀렸지만 “상저하고 뚜렷할 것” 전망 - 한국경제,0.9844
123700,SJM,2026-06-16,SJM홀딩스 투자분석 2026. 06. 16 - 주달,0.0
123700,SJM,2026-06-09,"JM스머커, 깜짝 분기 실적에 10%대 급등 - 마켓인",0.9937
123700,SJM,2026-06-09,"JM Smucker 주가, 오늘 급등하는 이유? - Investing.com 한국어",0.9924
123700,SJM,2026-06-17,"J M Smucker Co(SJM) 밸류에이션: PE, PB 및 공정 가치 분석 - TradingKey",0.0
123700,SJM,2026-06-10,J.M.스머커 ① 어닝 서프라이즈로 2020년 이후 최대 폭 상승 - 네이버 프리미엄콘텐츠,0.9938
123700,SJM,2026-06-11,"SJM홀딩스, +1.90% 상승폭 확대 - 조선비즈 - Chosunbiz",0.9936
123700,SJM,2026-02-26,뉴욕증시 개장 전 특징주...엔비디아·아이온큐·뉴타닉스↑ VS 스노우플레이크·트레이드데스크·시놉시스↓ - 뉴스핌,0.0
123700,SJM,2026-06-09,SJM홀딩스 투자분석 2026. 06. 09 - 주달,0.0
123700,SJM,2026-06-10,"스티펠, J.M. 스머커 목표주가 실적 호조에 115달러로 상향 - Investing.com 한국어",0.9936
123700,SJM,2026-06-17,J M Smucker Co(SJM) 실적 예측: 미래 EPS 및 수익 성장 추정치 - TradingKey,0.985
123700,SJM,2026-06-10,J.M.스머커 ② 커피·언크러스터블스가 성장 쌍두마차 - 네이버 프리미엄콘텐츠,0.985
123700,SJM,2026-05-09,레인보우로보틱스 주가 12% 급등…삼성전자·MSCI 편입 겹호재 - bntnews.co.kr,0.9937
123700,SJM,2026-06-01,SJM 투자분석 2026. 06. 01 - 주달,0.0
123700,SJM,2026-06-10,"BofA, J.M. Smucker 주가 목표 $132로 상향...EPS 전망 긍정적 - Investing.com 한국어",0.9937
123700,SJM,2026-06-17,"J M Smucker Co(SJM) 기술 분석: 지지선, 저항선, 지표 및 이동 평균 - TradingKey",0.0
123700,SJM,2026-06-01,SJM홀딩스 투자분석 2026. 06. 01 - 주달,0.0
123700,SJM,2026-06-10,"TD Cowen, 실적 호조에 J.M. Smucker 목표주가 상향 - Investing.com 한국어",0.9936
123700,SJM,2026-06-16,SJM 투자분석 2026. 06. 16 - 주달,0.0
123700,SJM,2026-06-10,"번스타인, J.M. 스머커 주가 목표 상향 조정: 실적 호조 - Investing.com 한국어",0.9933
123700,SJM,2026-05-23,한미반도체 주가 전망 ‘맑음’…TC 본더 출하 재개에 하반기 신규 모멘텀까지 - bntnews.co.kr,0.9936
123750,알톤,2026-02-14,알톤 투자분석 2026. 02. 14 - 주달,0.0
123750,알톤,2026-06-01,"이녹스, 알톤 주식 20억 장내매수…""책임경영"" - MTN 머니투데이방송",0.0
123750,알톤,2026-06-01,"이녹스 ""자회사 알톤, 주식 20억원 장내 매수"" - 뉴스핌",0.9898
123750,알톤,2026-06-01,"이녹스, 자회사 '알톤' 20억 규모 주식 장내 매수 - 이데일리",0.9585
123750,알톤,2026-06-01,"이녹스, 자회사 알톤 주식 20억 장내매수…""책임경영·신사업 포석"" - 이투데이",0.0
123750,알톤,2026-05-11,"알톤 최대주주 이녹스, 알톤 주식등의 수 2만8000주 감소…총 지분율 43.41% - 디지털투데이",-0.9459
123750,알톤,2026-01-12,"알톤, 2026년 '디지털 전환·대규모 수주' 통해 기업가치 극대화할 것 - 한국경제",0.9938
123750,알톤,2026-06-08,"알톤, +2.81% 상승폭 확대 - 조선비즈 - Chosunbiz",0.9937
123750,알톤,2026-06-01,"이녹스, 알톤 주식 20억원 장내 매수…기업가치 제고 의지 - 데일리한국",0.9928
123750,알톤,2026-06-01,"이녹스, 자회사 ‘알톤’ 주식 20억원 장내 매수…“책임경영” | - HeraldK.com",0.8827
123750,알톤,2026-02-04,"5천피 씹어먹은 ‘이 지수’, 6천피·7천피도 앞당긴다 [뉴스톡 웰스톡] - 뉴스웰",0.843
123750,알톤,2026-01-18,"반짝 상승 후 급락…퇴출 위기 코스닥社, 주가 변동 '요주의' - 서울경제TV",-0.9906
123750,알톤,2026-06-09,알톤 투자분석 2026. 06. 09 - 주달,0.0
123750,알톤,2026-06-10,"알톤, -1.02% VI 발동 - 조선비즈 - Chosunbiz",0.0
123750,알톤,2026-04-20,상장 유지로 한숨 돌린 삼천리자전거…호실적 힘입어 주가 달릴까 - 이데일리,0.9927
123750,알톤,2026-06-02,7월부터 상폐 기준 강화…자본시장 신뢰 두터워질까 [상폐의 시간이 온다 ①] - MTN 머니투데이방송,0.0
123750,알톤,2026-06-16,알톤 투자분석 2026. 06. 16 - 주달,0.0
123750,알톤,2026-06-09,"이녹스, +5.69% 상승폭 확대 - 조선비즈 - Chosunbiz",0.9937
123750,알톤,2026-06-09,"이녹스, +8.28% VI 발동 - 조선비즈 - Chosunbiz",0.5941
123750,알톤,2026-04-20,"삼천리자전거, +29.94% 상한가 - 조선비즈 - Chosunbiz",0.9932
125210,아모그린텍,2026-04-23,"아모그린텍, 테슬라 옵티머스 충전기용 자성소재 메인 벤더 선정 - 로봇신문",0.9594
125210,아모그린텍,2026-04-23,"[모닝 리포트] 아모그린텍, ESS·로봇 수혜 '숨겨진 주역'…목표가 2.4만원 - 뉴스핌",0.9934
125210,아모그린텍,2026-04-23,"[클릭 e종목]""아모그린텍, 테슬라 옵티머스+ESS…숨겨진 수혜주"" - 아시아경제",0.9912
125210,아모그린텍,2025-10-13,"국산 신소재의 반격…아모그린텍, 세계를 놀라게 한 기술 DNA - 핀포인트뉴스",0.9743
125210,아모그린텍,2026-02-06,아모그린텍 투자분석 2026. 02. 06 - 주달,0.0
125210,아모그린텍,2026-04-23,"SK증권 ""아모그린텍, ESS·로봇 확장으로 실적 경신 전망"" - 파이낸셜포스트",0.9935
125210,아모그린텍,2026-04-23,"아모그린텍, 테슬라 '옵티머스' 메인벤더 선정…'휴머노이드 전력 핵심' 부품으로 '사상 최대 실적' - 프라임경제",0.9934
125210,아모그린텍,2026-04-23,"SK證 ""아모그린텍, ESS고성장·전방 시장 확장…실적 개선 전망"" - 이투데이",0.9937
125210,아모그린텍,2026-04-23,"SK證 ""아모그린텍, ESS고성장·전방 시장 확장…실적 개선 전망"" - v.daum.net",0.9937
125210,아모그린텍,2026-04-23,"특징주, 아모그린텍-스마트그리드 테마 상승세에 12.76% ↑ - 매일경제 마켓",0.9935
125210,아모그린텍,2026-05-21,"아모그린텍, +0.96% VI 발동 - 조선비즈 - Chosunbiz",0.9876
125210,아모그린텍,2026-04-23,"[특징주] 아모그린텍, '테슬라 로봇' 공급 소식에 급등…ESS 시장도 정조준 - 뉴스티앤티",0.9936
125210,아모그린텍,2026-04-17,아모그린텍 투자분석 2026. 04. 17 - 주달,0.0
125210,아모그린텍,2026-02-01,"특허만 1497건… 기술로 무장한 아모그린텍, 4차 산업 핵심 고지 선점 - 핀포인트뉴스",0.9905
125210,아모그린텍,2025-12-27,아모그린텍 투자분석 2025. 12. 27 - 주달,0.0
125210,아모그린텍,2026-04-28,리비안 효과 터졌다… 삼성SDI·아모그린텍 주가 폭등랠리 - 핀포인트뉴스,0.9933
125210,아모그린텍,2026-05-04,아모그린텍 투자분석 2026. 05. 04 - 주달,0.0
125210,아모그린텍,2026-01-20,아모그린텍 투자분석 2026. 01. 20 - 주달,0.0
125210,아모그린텍,2026-04-25,아모그린텍 투자분석 2026. 04. 25 - 주달,0.0
125210,아모그린텍,2026-06-12,아모그린텍 투자분석 2026. 06. 12 - 주달,0.0
126560,현대퓨처넷,2026-03-14,현대퓨처넷 투자분석 2026. 03. 14 - 주달,0.0
126560,현대퓨처넷,2026-05-06,"현대퓨처넷, 1분기 영업이익 43억700만원…전년 대비 14.4% 증가 - 디지털투데이",0.9938
126560,현대퓨처넷,2026-02-13,"현대백화점그룹, 중간지주사 정리…배당·지배구조 ‘일석이조’ - 톱데일리",0.7532
126560,현대퓨처넷,2026-02-11,"현대퓨처넷, 지난해 순익 38% 감소…자사주소각·배당 결정 - 블로터",-0.9909
126560,현대퓨처넷,2026-04-01,"‘비슷하면서 다른’···현대홈쇼핑 vs 신세계푸드, 상장폐지 엇갈리나 - 시사저널e",-0.8106
126560,현대퓨처넷,2026-02-12,"""현대지에프홀딩스, 지배구조 개편으로 기업가치 재평가""…목표가 줄상향 - v.daum.net",0.9791
126560,현대퓨처넷,2026-02-12,"""현대지에프홀딩스, 지배구조 개편 긍정적…목표가 상향""-SK - 머니투데이",0.9932
126560,현대퓨처넷,2026-02-12,"현대지에프, '홈쇼핑'을 완전 자회사로…목표가 55%↑ - 경제타임스",0.9839
126560,현대퓨처넷,2026-01-14,현대퓨처넷 투자분석 2026. 01. 14 - 주달,0.0
126560,현대퓨처넷,2026-02-12,현대百 지배구조 대수술 발표 하루 만에 15%↑…증권가도 '주목' - 마켓인,0.9923
126560,현대퓨처넷,2026-02-11,"현대홈쇼핑, 16년만에 상폐…현대지에프홀딩스로 편입 - 한국경제",-0.9667
126560,현대퓨처넷,2026-02-20,"현대홈쇼핑 상장폐지 확정, 현대백화점그룹 ‘지배구조 대수술’ 시동 - 한국M&A경제신문",0.0
126560,현대퓨처넷,2026-02-12,현대홈쇼핑 완전 자회사화에…증권가 “현대지에프홀딩스 이중상장 할인 축소” - 조선비즈 - Chosunbiz,0.0
126560,현대퓨처넷,2026-01-06,"① 지배구조 개편, 남은 퍼즐은 '현대바이오랜드' - 톱데일리",0.0
126560,현대퓨처넷,2026-05-05,현대퓨처넷 투자분석 2026. 05. 05 - 주달,0.0
126560,현대퓨처넷,2026-02-11,"현대지에프홀딩스, 홈쇼핑 자회사로 전환… 중복상장 해소 - IT조선",0.0
126560,현대퓨처넷,2026-02-11,"현대홈쇼핑, 상장폐지 추진…지에프홀딩스 완전 자회사 편입 - 한경매거진&북",-0.8982
126560,현대퓨처넷,2026-04-20,"현대홈쇼핑, 7월에 상장폐지…완전 자회사로 편입 - v.daum.net",0.0
126560,현대퓨처넷,2026-02-11,"현대백화점그룹, 현대홈쇼핑 상장폐지 추진…""중복상장 해소"" - 톱데일리",0.0
126560,현대퓨처넷,2026-06-20,현대퓨처넷 투자분석 2026. 06. 20 - 주달,0.0
127980,화인써키트,2026-04-20,화인써키트 투자분석 2026. 04. 20 - 주달,0.0
127980,화인써키트,2026-06-05,"화인써키트, +4.60% 상승폭 확대 - 조선비즈 - Chosunbiz",0.9935
127980,화인써키트,2025-12-31,화인써키트 투자분석 2025. 12. 31 - 주달,0.0
127980,화인써키트,2026-04-21,[이격도과열 종목] 정원엔시스 씨아이에스 에이에프더블류 애머릿지 화인써키트 펄펄 끓는다 - 핀포인트뉴스,0.0
127980,화인써키트,2026-04-22,"화인써키트, +9.96% 상승폭 확대 - 조선비즈 - Chosunbiz",0.9935
127980,화인써키트,2026-04-21,[주식마감] 테슬라 태양광 기대감에 주성엔지니어링 상한가... 태영건설우·씨아이에스·한중엔시에스 등 급등 - 금강일보,0.9934
127980,화인써키트,2026-04-09,화인써키트 투자분석 2026. 04. 09 - 주달,0.0
127980,화인써키트,2026-06-09,화인써키트 투자분석 2026. 06. 09 - 주달,0.0
127980,화인써키트,2026-05-08,화인써키트 투자분석 2026. 05. 08 - 주달,0.0
127980,화인써키트,2026-06-01,화인써키트 투자분석 2026. 06. 01 - 주달,0.0
127980,화인써키트,2026-04-01,화인써키트 투자분석 2026. 04. 01 - 주달,0.0
128940,한미약품,2026-06-04,'릴리 효과' 1일 천하였나…한미약품 주가가 보여준 K바이오 현주소 - ebn.co.kr,0.9726
128940,한미약품,2026-02-11,한미약품 주가 1년 새 3배↑…R&D·실적·경영 안정 3박자 - 데일리팜,0.9936
128940,한미약품,2026-06-04,"한미약품, 릴리와 '깜짝' 기술이전 계약…""추가 L/O 가능성"" - 연합인포맥스",0.0
128940,한미약품,2026-06-02,"[증시다트] 한미약품, 1.9조 기술수출에도 주가 키워드는 ‘릴리·임상·추가 L/O’ - :: 위즈경제 ::",0.0
128940,한미약품,2026-02-06,"한미약품, 8년 전 시총 7조 회복 눈앞…R&D·실적 통해 재평가 - 메디파나뉴스",0.9927
128940,한미약품,2026-05-09,GLP-1 비만 치료제 기대감 폭증…한미약품 주가 재평가 시작되나 - 핀포인트뉴스,0.9937
128940,한미약품,2026-01-22,한미약품 주가 변동성 확대…상반기 MASH 임상 결과 주목 - 아시아투데이,0.7353
128940,한미약품,2026-05-07,"한미약품, '어닝 쇼크'에도 목표주가 70만원 유지…""모멘텀은 살아있다"" - 파이낸셜포스트",0.99
128940,한미약품,2025-11-13,"""두 달 동안 60% 넘게 올랐다""…개미들 우르르 몰려들어 난리 난 '한미약품', 이유가 - 서울경제",0.9191
128940,한미약품,2026-02-26,"교보증권 ""한미약품 목표주가 상향, 비만약 출시 첫해 매출 1천억 달성 예상"" - 비즈니스포스트",0.9938
128940,한미약품,2026-03-04,"[코스피 현미경 분석] 한미약품, 올해 국산 비만치료제 출시로 주가 상승곡선? - 데일리인베스트",0.993
128940,한미약품,2026-02-06,"“한미약품, 올해 몸값 올릴 호재 한가득”…목표가↑ - 매일경제",0.9932
128940,한미약품,2026-03-03,"제약 1조 클럽 주가 삼대장, 간판 품목으로 더 날아오를까 - 히트뉴스",0.9922
128940,한미약품,2026-01-28,"""10년 더 '존버'""…한미약품 비만약 수출 소식에 개미 '환호' [종목+] - 한국경제",0.9931
128940,한미약품,2026-05-04,[이슈 포커스] “기대에 오르고 실체에 무너진다” 되풀이되는 바이오 ‘잔혹사’ - 시사캐스트,-0.982
128940,한미약품,2026-01-23,"한미약품, 일시적 우려 넘어 펀더멘털 주목… 2026년 ‘데이터의 해’ 온다 - 금융경제플러스",0.9292
128940,한미약품,2026-01-21,"신한투자 ""한미약품 올해 연구개발 성과 주목, 지난해 4분기 호실적 추정"" - 비즈니스포스트",0.9923
128940,한미약품,2026-04-07,"[HIT알공] 한미약품, 최대주주등 보유주식 344주 감소 - 히트뉴스",-0.9815
128940,한미약품,2026-01-28,"한미약품 주가 장중 13%대 상승, 멕시코에 자체 개발 비만 치료제 수출 계약 - 비즈니스포스트",0.9938
128940,한미약품,2026-01-28,"[주식] 비만신약으로 멕시코 뚫은 한미약품, 9% 급등 - 히트뉴스",0.9937
129920,대성하이텍,2025-06-23,"대성하이텍 주가, 중동 긴장감 확대에 수혜주로 떠오른다! : 네이버 블로그 - Naver Blog",0.9932
129920,대성하이텍,2025-06-25,"[파워 e종목] 대성하이텍, 비핵심사업 정리 등 원가구조개선으로 올해 흑자전환? - 데일리인베스트",0.9937
129920,대성하이텍,2026-05-01,대성하이텍 투자분석 2026. 05. 01 - 주달,0.0
129920,대성하이텍,2026-03-24,대성하이텍 주가 폭등랠리… 정밀 기계 부문 실적 턴어라운드 기대 - 핀포인트뉴스,0.9935
129920,대성하이텍,2026-03-25,"""대성하이텍, 방산·로봇 등 다양한 산업 진출로 성장 기대""- 유안타증권 - 뉴스핌",0.9934
129920,대성하이텍,2025-09-01,"대성하이텍, RCPS로 60억 조달…오너 일가가 풋옵션 책임 - numbers.co.kr",0.0
129920,대성하이텍,2026-05-29,"대성하이텍, 1Q 흑자전환 성공… 2Q 방산·AI 부품 매출 본격화-유안타 - 인포스탁데일리",0.9937
129920,대성하이텍,2026-03-12,"[공시속보] 대성하이텍, 투자주의종목 지정→매수 집중 거래 주의보 - 톱스타뉴스",-0.9905
129920,대성하이텍,2026-06-18,"최호형 대성하이텍 대표, 6회차 CB 콜옵션 확보…17만주 추가하며 2세 경영 쐐기 - v.daum.net",0.0
129920,대성하이텍,2026-04-21,대성하이텍 투자분석 2026. 04. 21 - 주달,0.0
129920,대성하이텍,2026-03-16,한일단조·대성하이텍 주가 폭등랠리...정밀 타격 및 탄약 수요 증가 수혜 - 핀포인트뉴스,0.9934
129920,대성하이텍,2025-12-31,대성하이텍 투자분석 2025. 12. 31 - 주달,0.0
129920,대성하이텍,2026-03-25,대성하이텍 주가 함박웃음… 정밀 가공 기술력 기반 장비 수주 기대 - 핀포인트뉴스,0.9935
129920,대성하이텍,2026-03-07,대성하이텍 투자분석 2026. 03. 07 - 주달,0.0
129920,대성하이텍,2026-03-03,"일본 기술 뛰어 넘었다… 대성하이텍, 글로벌 정밀부품 시장 '싹쓸이' - 핀포인트뉴스",0.9929
129920,대성하이텍,2026-01-08,대성하이텍 투자분석 2026. 01. 08 - 주달,0.0
129920,대성하이텍,2026-02-18,대성하이텍 투자분석 2026. 02. 18 - 주달,0.0
129920,대성하이텍,2026-03-26,대성하이텍 투자분석 2026. 03. 26 - 주달,0.0
129920,대성하이텍,2026-04-11,대성하이텍 투자분석 2026. 04. 11 - 주달,0.0
129920,대성하이텍,2026-02-01,대성하이텍 투자분석 2026. 02. 01 - 주달,0.0
130500,GH신소재,2026-03-11,GH신소재 투자분석 2026. 03. 11 - 주달,0.0
130500,GH신소재,2025-06-25,"자동차 부직포 강자 GH신소재, 고부가 신소재로 승부 건다 - 핀포인트뉴스",0.0
130500,GH신소재,2026-03-13,"GH신소재, 지난해 당기순손실 39억7514만764원…적자전환 - 디지털투데이",-0.9925
130500,GH신소재,2026-01-18,GH신소재 투자분석 2026. 01. 18 - 주달,0.0
130500,GH신소재,2026-06-17,GH신소재 투자분석 2026. 06. 17 - 주달,0.0
130500,GH신소재,2026-03-02,케이엔더블유 주가 더 내달린다...전기차 소재 경쟁력 부각 매수 후끈 - 핀포인트뉴스,0.9935
130500,GH신소재,2026-06-10,GH신소재 투자분석 2026. 06. 10 - 주달,0.0
130500,GH신소재,2025-11-09,저PER·저PBR... 삼성공조 투자 매력 재조명 - 핀포인트뉴스,0.9855
130500,GH신소재,2026-02-04,GH신소재 투자분석 2026. 02. 04 - 주달,0.0
130500,GH신소재,2025-11-14,자동차 조명 재편 수혜… 에코볼트 성장 탄력 붙었다 - 핀포인트뉴스,0.9935
130660,한전산업,2026-02-05,"한전산업 주가 장중 13%대 강세, 한·미 원전 협력 기대감에 '사상 최고가' - 비즈니스포스트",0.9938
130660,한전산업,2026-02-11,“지금 안 타면 늦는다”... 한미원전 협력 기대감에 한전산업 주가 불꽃랠리 - 핀포인트뉴스,0.9913
130660,한전산업,2026-03-03,한전산업 투자분석 2026. 03. 03 - 주달,0.0
130660,한전산업,2026-02-11,"[특징주] 한전산업, 한미 원자력·핵잠 기대감 재부각 20%대 '급등' - 글로벌이코노믹",0.9936
130660,한전산업,2026-02-04,"한전산업, 원전 정책 강화·연관 자회사 모멘텀에 시장 관심 집중 - 모바일한경",0.0
130660,한전산업,2026-02-05,"한전산업·한전기술, 엇갈리는 주가…특히 한전산업 12% 급등 - 이코노뉴스",0.9882
130660,한전산업,2026-02-11,한전산업 주가 26% 급등…한미 원전 협력 기대에 수주 확대까지 겹쳤다 - 한국투데이,0.9933
130660,한전산업,2026-02-11,"한미 원전 협력 기대감에…한전산업, 사상 최고가[핫종목] - 뉴스1",0.9928
130660,한전산업,2026-02-19,"한전산업 주가, 2월 19일 장중 22,850원 6.78% 상승 - 톱스타뉴스",0.9931
130660,한전산업,2026-02-04,"[오늘의 급등주] 한전산업, 한미 원자력 협력 기대에 강세 - 주간동아",0.9937
130660,한전산업,2026-02-04,"한전산업 주가, 강세... 트럼프 한마디에 '들썩' - 금강일보",0.9928
130660,한전산업,2026-01-27,"[특징주] 한전산업, 정부 “신규 원전 2기 건설 확정” 원자력 설비 수혜 기대감 - 와이드경제",0.9914
130660,한전산업,2026-02-16,“이 종목 왜 몰랐지?”···코스피 ‘불장’ 속 2주 새 80% 폭등한 종목은? - v.daum.net,0.9831
130660,한전산업,2026-02-11,"한전산업 주가 장중 19%대 상승, 한미 원전 협력 기대감에 '사상 최고가' - 비즈니스포스트",0.9938
130660,한전산업,2026-01-27,[속보] 한전기술 한전KPS 한전산업 한국전력 주가 도약…원전주 껑충 - CBC뉴스,0.9933
130660,한전산업,2026-02-04,한전산업 투자분석 2026. 02. 04 - 주달,0.0
130660,한전산업,2026-02-04,"한전산업 주가, 2월 4일 장중 17,065원 27.73% 상승 - 톱스타뉴스",0.9931
130660,한전산업,2026-02-05,"한전산업 주가, 2월 5일 장중 18,470원 14.72% 상승 - 톱스타뉴스",0.9931
130660,한전산업,2026-02-11,"한전산업 주가, 2월 11일 장중 21,250원 19.51% 상승 - 톱스타뉴스",0.9931
130660,한전산업,2026-03-11,"한전산업 주가, 3월 11일 21,350원 1.91% 상승 마감 - 톱스타뉴스",0.9932
131100,티엔엔터테인먼트,2026-06-04,'500원→2500원' 티엔엔터테인먼트 액면병합…유통주식 줄여 주가 안정화 꾀한다 - 데이터투자,0.0
131100,티엔엔터테인먼트,2026-05-11,티엔엔터테인먼트 투자분석 2026. 05. 11 - 주달,0.0
131100,티엔엔터테인먼트,2026-06-04,"티엔엔터테인먼트, 500원→2500원 주식병합 결정 - 디지털투데이",0.0
131100,티엔엔터테인먼트,2026-06-11,"[강세 토픽] 엔터 테마, 에스엠 +7.50%, 티엔엔터테인먼트 +7.16% - Chosunbiz",0.9823
131100,티엔엔터테인먼트,2025-10-17,"코스피 역사적 '불장'에도 맥 못추는 엔터株 … 증권가 ""반등장 준비할 때"" - 뉴데일리",-0.9902
131100,티엔엔터테인먼트,2026-06-19,티엔엔터테인먼트 투자분석 2026. 06. 19 - 주달,0.0
131100,티엔엔터테인먼트,2026-06-04,"티엔엔터테인먼트, 7월16일 임시주총 소집…정관 변경·액면병합 상정 - 디지털투데이",0.0
131100,티엔엔터테인먼트,2026-05-29,"류화영, 티엔엔터 전속계약…""전폭 지원 아끼지 않을 것"" - 네이트",0.0
131100,티엔엔터테인먼트,2026-01-26,콘텐트리중앙 7% 급등... K-드라마 전 세계 1위 소식에 매수세 폭발 - 핀포인트뉴스,0.9936
131100,티엔엔터테인먼트,2026-06-12,티엔엔터테인먼트 투자분석 2026. 06. 12 - 주달,0.0
131100,티엔엔터테인먼트,2026-02-16,"남창희, 1억 원대 깜짝 '결혼 장소' 공개했다... 어디길래? - 금강일보",0.0
